repo,sha,message,date,keyword_match,file_match
mantinedev/mantine,6fa7bb5686d4b8f3f371b64e4b0447adbacdd2eb,[@mantine/core] Pagination: Add missing namespace export,2026-05-27T20:13:56Z,False,True
mantinedev/mantine,4685c4195a855641fcf0331dc6e0857bd03fdad8,[release] Version: 9.2.2,2026-05-27T14:51:05Z,False,True
mantinedev/mantine,d21e39350b43231dd71255281c9aff931e9ca688,[@mantine/core] Pill: Fix incorrect overflow handling (#8929),2026-05-27T14:35:38Z,False,True
mantinedev/mantine,cb126a337519f121cfd14d6f2cd3af75b743027c,[@mantine/dates] TimePicker: Fix incorrect am/pm switching in some cases in production builds (#8911),2026-05-26T20:19:44Z,False,True
mantinedev/mantine,6939fe999eb7d3706f4c73663b49b94a90214f21,"[@mantine/core] Input: Fix sections misplaced when `dir` overrides parent direction (#8905)

* [@mantine/core] Input: Fix sections misplaced when `dir` overrides parent direction (#8903)

* PR fixes

---------

Co-authored-by: Vitaly Rtishchev <rtivital@gmail.com>",2026-05-26T12:23:15Z,False,True
mantinedev/mantine,d0398073449a995d50ce706d1fe1e5f9c4b4f758,"[@mantine/core] Select: Fix clear button not showing for falsy primitive values (#8901)

Co-authored-by: Vitaly Rtishchev <rtivital@gmail.com>",2026-05-26T12:16:44Z,False,True
mantinedev/mantine,7e9950ac3b24dd90b740e9dd05c1fd8994c2e25e,[refactor] Fix typo (#8924),2026-05-26T11:51:18Z,False,True
mantinedev/mantine,2d178fdd4a85b08962a9b21a3dcc2c709433baa8,"[@mantine/core] Fix incorrect attributes type in Modal, Drawer and Spotlight",2026-05-23T14:20:06Z,False,True
mantinedev/mantine,36f342822649a36bfb03e32df3de75efa4552205,"[@mantine/tiptap] Fix controls throwing errors when editor is destroyed/not initialized (#8900)

* [@mantine/tiptap] Guard RichTextEditor controls against null/destroyed editor

`createControl`'s `useEditorState` selector passes `ctx.editor` straight
into the user-provided `isDisabled` callback. `ct",2026-05-21T11:09:40Z,False,True
mantinedev/mantine,a36573fcd0d8ba11033f925ec6a797d7e05a7924,[@mantine/core] Menu: Add option to pass safe area polygon options down to Menu.Sub (#8908),2026-05-21T11:07:47Z,False,True
mantinedev/mantine,657a5117b2b20befd23537bc7915afd2f9833381,[refactor] Fix typo (#8897),2026-05-21T10:53:51Z,False,True
mantinedev/mantine,8accb622e1665622f32cce18bd80f88fe750f0f4,[@mantine/core] Add number size value support to Radio and Checkbox indicators,2026-05-20T19:18:33Z,False,True
mantinedev/mantine,31c4fbd0128155b5253e1cae5f6cc64954b0a0c3,"[@mantine/core] Popover: Implement lazy flipping logic, make it the default",2026-05-18T19:53:58Z,False,True
mantinedev/mantine,d86ade09231cb4986b755ab745fb64c046625b1a,[mantine.dev] Add complex Tree component example,2026-05-17T18:57:52Z,False,True
mantinedev/mantine,191012ae3852d748382c27b6d9d4883b5bfbd900,[@mantine/core] Tree: Fix incorrect dnd handling of locked nodes,2026-05-17T18:17:58Z,False,True
mantinedev/mantine,d60cdf6fb8310336f08ba537947c104352dfbcef,"[@mantine/core] Tree: Improve all demos, fix inconsistent default spacing",2026-05-17T15:56:54Z,False,True
mantinedev/mantine,f588610a94c58133312b85b636aa2e2899918a54,[@mantine/core] Add `floatingHeight` prop support to Combobox and Combobox-based components,2026-05-17T10:57:00Z,False,True
mantinedev/mantine,96de643062dadd43ca5b0636845dfb1c18c42bc9,[@mantine/charts] Add option to display name as label in PieChart and DonutChart,2026-05-15T19:26:54Z,False,True
mantinedev/mantine,a4094afe8009f12f8895ac7ce89c37cf9ff271b2,[@mantine/core] Menu: Add type-ahead support,2026-05-15T17:58:15Z,False,True
mantinedev/mantine,fc2947d45e5f2dbb2c10218ba732d335ee5b7590,[@mantine/core] Popover: Add context menu support,2026-05-14T19:52:59Z,False,True
mantinedev/mantine,a40e72c880b44f22a28c2ddb64350a418a0c7aaf,[@mantine/core] Menu: Add conext menu support,2026-05-14T19:22:19Z,False,True
mantinedev/mantine,88c1892f390b5a1ac7d6f27e1a31989a8ef55af1,[@mantine/core] Menu: Add checkbox and radio items support,2026-05-14T19:06:25Z,False,True
mantinedev/mantine,40143ca8ee13e0037a6f74f3796d4318d8c61948,[@mantine/core] Menu: Add search support,2026-05-14T18:00:30Z,False,True
mantinedev/mantine,cd3bff379050b1587989d0fd75ff97812eaf5220,[release] Version: 9.2.1,2026-05-14T13:46:25Z,False,True
mantinedev/mantine,5a411a68686a3e47c346136ed501858f7868c7b7,[core] Cleanup css-loader dependency usage,2026-05-14T13:40:21Z,False,True
mantinedev/mantine,40ff3ee86ed77feeb8383a834eb6a1652c572b54,"[core] Remove unused dependencies, update syncpack",2026-05-14T13:22:24Z,False,True
mantinedev/mantine,c8ac4e4bd76ab41a0f5a8d92265e0d5dc5f73ae8,[refactor] Fix tests,2026-05-14T12:53:22Z,False,True
mantinedev/mantine,a73cdec9c0b7b4a970fcb55579d1a6d92c75ce4b,[core] Update minor dependencies version,2026-05-14T12:27:10Z,False,True
mantinedev/mantine,095875faf4e71a5433c74f8028c92afa6be6ae94,"[@mantine/tiptap] Fix controls having stale state when built with react compiler (#8725)

* fix(tiptap): use useEditorState in createControl for React Compiler compatibility

Toolbar controls created via createControl call editor.isActive() and
isDisabled?(editor) directly during render. Because Tip",2026-05-14T12:15:07Z,False,True
mantinedev/mantine,fa3085edb138e598dc16e7d4312a1b26b353647c,"[@mantine/charts] Fix highlighted are being stuck at the previously hovered chart legend section if mouse is moved quickly (#8768)

* fix(ChartLegend): prevent stuck highlight by moving onHighlight(null) to container mouseleave

* chore: remove accidentally committed local tooling files

* refactor ",2026-05-14T11:52:51Z,False,True
mantinedev/mantine,55bf6c8a34114cd49a5cf30af81ae945132cc4d4,"[@mantine/modals] Fix incorrect duplicate modals ids handling (#8736)

* fix: Avoid re-opening modal with the same id

* refactor PR

---------

Co-authored-by: Vitaly Rtishchev <rtivital@gmail.com>",2026-05-14T11:51:44Z,False,True
mantinedev/mantine,b38128816fc90d31d81f2004741a1f95ab2b7812,"[@mantine/core] Table: Fix th borders being rendered transparent if `sticky` prop set (#8778)

* fix(charts): handle equal values in HeatmapChart color scale

* fix(core): fix Table sticky header border rendering

* [@mantine/core] Table: Apply review fixes for sticky header borders

---------

Co-a",2026-05-14T11:17:51Z,False,True
mantinedev/mantine,cf4c5afe2dde6fa45e1c53315fcb082595cffd3c,[mantine.dev] Fix missing comma in colors generator,2026-05-14T10:47:56Z,False,True
mantinedev/mantine,b0d13af532e70c880287387d56248a2124fd02f5,"[@mantine/core] Fix error id not being passed to `aria-describedby` in Checkbox, Radio and Switch components (#8820)

* fix: link checkbox errors to input with aria-describedby

Signed-off-by: oozan <oozayranci@gmail.com>

* refactor PR

---------

Signed-off-by: oozan <oozayranci@gmail.com>
Co-auth",2026-05-14T10:29:06Z,False,True
mantinedev/mantine,f7976828c04ee7bc364d8878207b619164449833,"[@mantine/core] Add `aria-valuetext` support to Slider and RangeSlider (#8871)

* Add aria-valuetext support to sliders

* PR refactor

---------

Co-authored-by: Vitaly Rtishchev <rtivital@gmail.com>",2026-05-14T10:28:12Z,False,True
mantinedev/mantine,1d2cdbf1b6b17f8daf9cc0b217a91ffd31b3e790,[@mantine/schedule] MonthView: Improve multi-day events overlap rendering for maxed-out days (#8874),2026-05-14T09:19:52Z,False,True
mantinedev/mantine,8fb2766bbb948f2c2a0cead2c3457e18f573fc17,"[@mantine/core] Highlight: Add accent insensitive option support (#8890)

* Add caseInsensitive option to control case sensitivity of highlighter

* Introduce accentInsensitive prop to Highlight component

* Fix formatting

* Code review fixes

* Update files paths

---------

Co-authored-by: Vitaly",2026-05-14T09:00:03Z,False,True
mantinedev/mantine,7f8163ca12762ea311a699915c513f46fde8b9a7,[mantine.dev] Update `onDayClick` prop description for Schedule (#8877),2026-05-14T08:30:36Z,False,True
mantinedev/mantine,cb198e5fee42993ff6ea5187b4873baea986621c,"[mantine.dev] Fix typo (#8892)

Co-authored-by: Mira Sato <275437409+oab24413gmai@users.noreply.github.com>",2026-05-14T08:12:49Z,False,True
mantinedev/mantine,72629c3860cf86f09079bdeafb8a4789508c0d80,[@mantine/dropzone] Change `useFsAccessApi` to false by default to make Dropzone compatible with all current browsers (#8876),2026-05-12T20:29:01Z,False,True
mantinedev/mantine,0dc7cc5317e739ee124a269d57b58f603f46c8e6,[@mantine/schedule] Fix incorrect events positioning with `intervalMinutes={60}` (#8887),2026-05-12T20:15:34Z,False,True
mantinedev/mantine,b7505ae8cbb36f19e2f7d4b9649e809feaa723a8,[@mantine/core] PinInput: Fix keyboard shorcuts being blocked on numeric input type (#8889),2026-05-12T19:54:51Z,False,True
mantinedev/mantine,9418e9e8571ee74bf0d5cbe270b756e11b949402,[@mantine/core] Menu: Add safe polygon support for sub menus (#8888),2026-05-12T19:32:12Z,False,True
the1812/Bilibili-Evolved,806e2a9bd3eae63e76b4e6cd76960fea706b3b83,Fix dark mode system sync (fix #5578),2026-05-31T07:29:28Z,True,True
the1812/Bilibili-Evolved,aa9e63d9aadea144b825b84719fddbbb0cc5f8b0,Fix dark mode,2026-04-24T09:35:49Z,True,True
the1812/Bilibili-Evolved,b2baa3c9d708d009fca38d840aa328d3f78b2c09,"Merge pull request #5567 from cscnk52/fix-dark

Fix dark mode",2026-04-24T11:46:16Z,True,True
the1812/Bilibili-Evolved,d3ee982412ab04e0a4c235134c68d637d95afd16,Fix dark mode,2026-04-24T09:35:49Z,True,True
the1812/Bilibili-Evolved,e86933345f41c54c4cf575c1796e297c4dc6c64f,"refactor: restructure SCSS nesting and add comments for remember-video-collection component

Restructured the CSS selectors using SCSS nesting for better organization and readability. Added Chinese comments to clarify the purpose of style rules related to title graying and indicator dots. No functio",2026-04-10T12:00:09Z,True,True
the1812/Bilibili-Evolved,7056affde6ad889dd768249c4def20ee33aa6b6f,保存动态分组过滤选项,2026-06-01T04:57:00Z,False,True
the1812/Bilibili-Evolved,bd48c20d2d9a2c97b8f4da46473d5efbc3c213df,适配动态分组过滤的直播列表高度,2026-05-31T13:09:42Z,False,True
the1812/Bilibili-Evolved,4c35298d08c92cc251d8e546588692b0b24fc639,Add collapsible feeds group filter panel,2026-05-31T12:24:07Z,False,True
the1812/Bilibili-Evolved,a2c707d4b7edfc7c18d8b23999502028ef05eaa6,Fix custom navbar message count (fix #5522),2026-05-31T07:29:35Z,False,True
the1812/Bilibili-Evolved,b9d2a6d423c785ef4cea7a9a40e8abc01e7d13c7,Fix minimal home scrolling (fix #5512),2026-04-25T02:47:27Z,False,True
the1812/Bilibili-Evolved,ee65366a0faa674d750324213d42ffdefa7e4c4b,Move FeedFilterCard to extraOptions (#5546),2026-04-23T13:46:05Z,False,True
the1812/Bilibili-Evolved,24912a3fb8cfe02e6631c2692020dfadcb2573e3,chore: replace names,2026-04-10T14:06:51Z,False,True
the1812/Bilibili-Evolved,673fdb6f90eb9794c7a6d71180f08e3f2de4e272,"refactor: async navigation with sectionId support for slide handling

Make jump functions asynchronous to properly handle slide switching in video collections, including support for sectionId in instructions. This improves reliability of navigation by waiting for DOM updates before proceeding, ensur",2026-04-10T13:56:13Z,False,True
the1812/Bilibili-Evolved,7cf17de2437912049b5f60e79aa717d6adb50d98,refactor: split scope summary text into prefix and count with styling,2026-04-10T12:34:09Z,False,True
the1812/Bilibili-Evolved,44f65b8b8d09caba4b7fe9e6a2b64dba41df80e8,Fix: duplicate live room in list,2026-03-31T19:31:04Z,False,True
the1812/Bilibili-Evolved,9049297a65f94db12f4365870df8cbd1646bba90,Fix: live home watermark did not remove,2026-03-27T19:06:03Z,False,True
the1812/Bilibili-Evolved,48b29a96342ec92adc06af2dac9623297763f345,Fix: duplicate live room in list,2026-03-27T18:27:11Z,False,True
the1812/Bilibili-Evolved,9d06786701a8b4409c7b29c18cdb39a08f52675f,Normalize build entry paths and add enquirer,2026-03-29T02:39:15Z,False,True
the1812/Bilibili-Evolved,3c6bbef67b6cbfc572a05a9f044ca551dadf6f5a,Fix dark theme state,2026-01-29T05:39:54Z,True,True
the1812/Bilibili-Evolved,3b2f7f12a5f7f09b44e971b466b739e33bac996e,Add integrated dark mode for custom navbar,2026-01-29T05:30:18Z,True,True
the1812/Bilibili-Evolved,7fddd6f5b8b8d9abc4d675fedc431d529f27f4d6,feat: add remember-video-collection component,2026-03-15T03:41:22Z,False,True
the1812/Bilibili-Evolved,87b7ab14b16fd005540f042e695979b37a069424,Fix: live home watermark did not remove,2026-03-27T19:06:03Z,False,True
the1812/Bilibili-Evolved,9f57e8c6ac7040970f0cd6f3a9b5e726a73e759d,Fix: duplicate live room in list,2026-03-27T18:27:11Z,False,True
the1812/Bilibili-Evolved,190f7e0ff8a868f0205ad2d96b3c70689092f4ff,Fix panel height with fullscreen gift enabled (fix #5529),2026-03-21T12:52:41Z,False,True
the1812/Bilibili-Evolved,1fe90d660ad1b41e76c862a5dfcb518715d4a73c,Update live room styles (fix #5529),2026-03-16T15:55:29Z,False,True
the1812/Bilibili-Evolved,75a8164ff056fb1df3a134a930c5ea9b73418a74,feat：个人空间查看头像,2026-03-11T07:20:47Z,False,True
the1812/Bilibili-Evolved,e6d550df3836cf690f5fe07ab8a99513d122d86c,fix(dark-mode): 收窄选择器,2026-02-16T13:32:28Z,False,True
the1812/Bilibili-Evolved,8078a021b25c3742058820be04cc643d6958513c,fix(dark-mode): 抽离 festival 样式至独立文件并扩展 collection-wrapper,2026-02-15T07:27:28Z,False,True
the1812/Bilibili-Evolved,72faf12b4e811d2d90c6bb52509a41dcd968c8c9,fix(dark-mode): 增补 comment-wrapper 背景颜色,2026-02-15T06:14:15Z,False,True
the1812/Bilibili-Evolved,74a7b72aa84260ab0dec23942dfd27d5a4672d12,Fix broken url (fix #5459),2026-02-12T01:50:27Z,False,True
the1812/Bilibili-Evolved,24c280cf5a9a430cd0d456a970db2fa6f4ade25a,add max_size,2026-02-12T15:25:26Z,False,True
the1812/Bilibili-Evolved,eed382ed6510ca20192a04b27ce436a906a91abe,Fix broken url (fix #5459),2026-02-12T01:50:27Z,False,True
the1812/Bilibili-Evolved,22e67c6f9da98e7797cbdd4e8f40367799bea134,监听 playerModeChange,2026-02-10T07:11:51Z,False,True
the1812/Bilibili-Evolved,6ce68b82a892c3fc8a8530f217b660b942556187,feat: 添加小窗播放器大小调整,2026-02-10T06:31:30Z,False,True
the1812/Bilibili-Evolved,a02b7ffaf73091e199007a009556b9f4344f7142,"Fix regex pattern for roomId in Widget.vue

原先情况下，\.*  匹配  ""."" , 不匹配任意字符，按照b站url的情况下，它应该是匹配任意字符，所以我去掉了 “\”",2026-02-08T19:24:01Z,False,True
the1812/Bilibili-Evolved,0354dadce998407d8fe4e331bc6ce64cdc1da288,Fix fresh home not working (fix #5434),2026-01-05T15:39:02Z,False,True
the1812/Bilibili-Evolved,529e02d081ea1e359e1603346dec290f7bd66f55,feat(快捷键扩展): 添加可选的视频进度百分比跳转,2025-12-19T14:53:42Z,False,True
the1812/Bilibili-Evolved,77a17c33dbead504bc6fe9f65b40603edf413541,"Apply suggestions from code review

- Add missing author information
  - Explicitly add ""Amazon Q"" to claim this plugin as AI-generated
- Add missing property call

Co-authored-by: Grant Howard <the1812@outlook.com>",2025-12-16T11:13:22Z,False,True
Gitlawb/openclaude,985984b9ffdf32bdd62fa01f0acbf69b135a2a53,"feat(ClinePass): add gateway provider with usage support (#1818)

* feat(integrations): add ClinePass gateway provider with usage support

Adds ClinePass (https://cline.bot) as an OpenAI-compatible gateway provider.

Gateway
- New descriptor at src/integrations/gateways/clinepass.ts with 10 static m",2026-06-30T00:29:02Z,True,True
Gitlawb/openclaude,1b1dfcfdbc3f964274a67ab713ad621d0a3d9a73,"Feat/ads sponsored tips (#1674)

* initial commit

* feat(ads): passive per-turn earning tips + mask earn code

- Gitlawb earning tips now appear on a per-turn cadence (default every 2nd
  tip slot, OPENCLAUDE_ADS_TIP_EVERY-tunable) for opt-in users, bypassing the
  per-startup sponsored gate that o",2026-06-24T06:04:03Z,True,True
Gitlawb/openclaude,dd4c4abc8119592464f5b7b2505a96bc4447f655,"feat(api): add OpenAI-compatible credential pool failover (#1706)

* feat(api): rotate OpenAI credential pools

* fix(api): align pooled credential discovery

* fix(cache-probe): preserve GitHub credential precedence

* fix(provider): honor pooled OpenAI fallbacks

* fix(provider): validate pooled p",2026-06-23T04:34:55Z,True,True
Gitlawb/openclaude,2aad6fc93eeb93f668af87a88a02f5930a3fdc25,"feat(config): add OPENCLAUDE_CONFIG_DIR override (#1683)

* feat(config): add OPENCLAUDE_CONFIG_DIR env var as preferred alias for CLAUDE_CONFIG_DIR (#454)

The legacy CLAUDE_CONFIG_DIR name was the only way to point openclaude
at a non-default config home, which leaked Anthropic branding for a
fork",2026-06-18T00:57:22Z,True,True
Gitlawb/openclaude,5471e4c453034c0cbcd1d17f61cdcd1f8b72d53d,"feat(agent-routing): assign a per-agent model from the /agents menu (#1632)

* feat(agent-routing): add user-settings route read/write helpers for the /agents UI

* feat(agent-routing): add AgentRouteSelector UI for picking a per-agent model route

* feat(agent-routing): open the model-route selecto",2026-06-18T00:46:51Z,True,True
Gitlawb/openclaude,8182a46441793a33aebb5837bd759e9dc0a38eff,feat(report): render task reports as markdown (#1826),2026-06-30T22:43:05Z,False,True
Gitlawb/openclaude,166d0ce7843f33d355caddf9c49473d9d1133446,"feat(resume): group branched sessions in picker (#1824)

* feat(resume): group branched sessions in picker

* test(resume): stabilize branch metadata fixtures

* fix(resume): keep branch base titles searchable

* test(resume): release picker lock on setup failure

* fix(resume): count expanded branc",2026-06-30T22:36:15Z,False,True
Gitlawb/openclaude,64955db0fb5271bd68a6bb58f1552c78e6b54bd4,"chore(main): release 0.21.0 (#1783)

Co-authored-by: github-actions[bot] <41898282+github-actions[bot]@users.noreply.github.com>",2026-06-30T13:28:13Z,False,True
Gitlawb/openclaude,1827d8470997e379daf1459d543f88b224b1cec2,"feat(agents): add per-agent step limits (#1815)

* feat(agents): add per-agent step limits

Add maxSteps agent configuration for markdown, JSON, plugin, and SDK agent definitions. Enforce the limit in subagent query execution by blocking over-limit tool calls, preserving a no-tool summary turn, and ",2026-06-30T03:23:21Z,False,True
Gitlawb/openclaude,259c7ec27a1fc1bf5db39c23ce2544ccb0ccb588,"fix(ollama): preserve chat history with native context (#1805)

* fix(ollama): preserve chat history with native context

Route Ollama chat requests through the native /api/chat endpoint so OpenClaude can send request-level options.num_ctx instead of relying on Ollama's OpenAI-compatible shim.

Defa",2026-06-29T10:04:42Z,False,True
Gitlawb/openclaude,ff8d47d6c5bd0ca2f4a8d995197e604f91548275,"fix(status-line): estimate usage for unsupported providers (#1803)

Treat all-zero assistant usage from providers that do not report token counts as unsupported usage instead of real zero usage. Estimate current input and output tokens from the transcript, mark the values as estimated in the status-",2026-06-29T09:57:58Z,False,True
Gitlawb/openclaude,a47493342f251c98ebed6595768697dc22466715,"feat(report): generate deterministic session task reports (#1802)

* feat(report): generate deterministic session task reports

* fix(report): address task report review findings

* fix(report): stabilize task report paths on Windows

* test(report): expect redacted git metadata cwd

* test(report):",2026-06-29T09:57:09Z,False,True
Gitlawb/openclaude,8023356841f9cce872d93641f18ca7584f91a10d,"feat(session): harden fork-session branching (#1801)

* feat(session): harden fork-session branching

Add explicit fork-session branching metadata, preserve fork-owned transcript state, and seed retained content replacement records for forked resumes.

Document --fork-session behavior and cover fork",2026-06-27T22:17:29Z,False,True
Gitlawb/openclaude,ab8645da9fc855225259231f25cec19959a5347f,"fix: OpenClaude native launcher after Linux install (#1798)

* fix linux openclaude native install launcher

Create the package-aware OpenClaude launcher for native installs while keeping the downloaded native payload name unchanged.

Repair the native launcher after npm cleanup with a relink-only h",2026-06-27T22:16:04Z,False,True
Gitlawb/openclaude,eea0a1a740de09d00e68e27a5b9ab442e84b89a9,"feat(cli): add headless heartbeat for print mode (#1789)

* feat(cli): add headless heartbeat for print mode

* fix(cli): harden heartbeat validation and predicates

* fix(cli): align print heartbeat phases

* fix(cli): keep heartbeat payloads schema-valid

* fix(cli): delay stream-json heartbeat un",2026-06-27T01:22:25Z,False,True
Gitlawb/openclaude,9c298112dc78b4dbf005775b4ee026dc5ffe38db,"feat(claude): add Opus 4.8 model support (#1769)

* feat(claude): add Opus 4.8 model support

Adds Claude Opus 4.8 alongside 4.7 in the model registry, picker,
pricing, integrations, and 1M-context support. Mirrors the established
4.7 pattern so longer suffixes resolve first in canonical-name matchi",2026-06-26T13:44:08Z,False,True
Gitlawb/openclaude,618e901dd87fd714f601832cdeac0d8750c8a541,"fix(hicap): improve model catalog and effort routing (#1790)

* Improve Hicap model catalog and effort routing

Update the Hicap gateway default to claude-opus-4.8 and add verified static catalog entries for DeepSeek V4 Pro, GLM 5.2, GPT-5.4, GPT-5.5, Grok 4.3, Kimi K2.7 Code, and MiniMax M3 with co",2026-06-26T02:45:52Z,False,True
Gitlawb/openclaude,13f740154117a9227fd22c3f229ec693576ace36,"perf(repl): batch streaming text, cache normalize, coalesce config writes (#1744)

Three independent runtime hot-path wins for long sessions and fast streams:

- Streaming text (REPL.tsx): the Ink root is a LegacyRoot, so every
  per-delta setStreamingText committed a synchronous REPL render. The
  ",2026-06-25T06:06:46Z,False,True
Gitlawb/openclaude,3157ee715b7764474445bfe806baf4c896c2a76a,Fix slash command suggestion filtering (#1664),2026-06-25T03:13:01Z,False,True
Gitlawb/openclaude,263f07e2ab8c4002c9a38e70b406ec69486796c9,"chore(main): release 0.20.1 (#1774)

Co-authored-by: github-actions[bot] <41898282+github-actions[bot]@users.noreply.github.com>",2026-06-25T01:31:29Z,False,True
Gitlawb/openclaude,701b68c2153dc26b1fa5e723298b51db496ea361,"fix(query): prevent spurious Windows interruption prompt by passing 'interrupt' reason (#1733)

* fix(query): prevent spurious Windows interruption prompt by passing 'interrupt' reason

* fix(cli): pass 'interrupt' abort reason and add stop-hook regression tests

* test(query): exercise handleStopHo",2026-06-24T22:28:57Z,False,True
Gitlawb/openclaude,02d43b69426eddf9a5f5a8478407223b44cf2a15,"fix: surface swallowed error in plan file write (#1725)

* fix: surface swallowed error in plan file write

* test: add regression test for plan file write failure path

* test(ExitPlanModeV2Tool): scope fs mock to single test and pass full call signature

Two CodeRabbit concerns:

1. The global fs/",2026-06-24T22:25:58Z,False,True
Gitlawb/openclaude,39604fe871ff290318717ec90d5bd944e1888161,"chore(main): release 0.20.0 (#1684)

Co-authored-by: github-actions[bot] <41898282+github-actions[bot]@users.noreply.github.com>",2026-06-24T07:07:30Z,False,True
Gitlawb/openclaude,adafde30fa9330404d89cedb731bade075d28d95,"feat(integrations): add GLM 5.2 as an Opengateway-routed model (#1772)

* feat(integrations): add GLM 5.2 as an Opengateway-routed model

Add an `opengateway-glm-5.2` catalog entry (apiName `z-ai/glm-5.2`) to
the gitlawb-opengateway gateway, reusing the existing `glm-5.2` model
descriptor. Routes GL",2026-06-24T07:03:55Z,False,True
Gitlawb/openclaude,9c0d5c61e2a436aa480d22f400ad7275acdee9fc,"fix(deps): remove deprecated uuid install path by replacing vertex-sdk with local client (#1771)

* fix(deps): remove deprecated uuid install path

* fix(api): address PR #1232 review — type the local Vertex client surface

Resolves the blocker raised by @Vasanthdev2004, @gnanam1990, and @jatmn: the",2026-06-24T05:03:29Z,False,True
Gitlawb/openclaude,3eb57c6d134d5e15a3c0049265860acc794bd17a,"fix: upgrade shell-quote 1.8.3 -> 1.8.4 (CVE-2026-9277) (#1764)

Co-authored-by: Gravirei <gravirei@users.noreply.github.com>",2026-06-24T01:44:01Z,False,True
Gitlawb/openclaude,4dee44a54288d8c1f91fb6fa8c138cd6195fe32b,"feat(ux): long-turn visibility + default-on stream hang safety net (#1758)

Long-running turns looked frozen (""are you still working?"") and a dropped
network stream could hang for the full 5-minute QueryGuard idle timeout.
Three focused changes:

- Spinner: show the elapsed-time counter at 5s instea",2026-06-23T23:27:16Z,False,True
Gitlawb/openclaude,dc6a7781bf8b73b0c18cb6ebb4c2751f8dc86dc8,"feat: auto-detect and persist project conventions to wiki (#1010)

* feat: auto-detect and persist project conventions to wiki

Adds a convention scanner that reads project config files (package.json,
tsconfig.json, eslint, prettier, Dockerfile, CI workflows, lockfiles) on
startup and saves extracte",2026-06-23T23:24:58Z,False,True
Gitlawb/openclaude,091571f643b5ddaf060d397342f93b00271b3e40,"fix(provider): Add Xiaomi MiMo token plan provider (#1751)

* Add Xiaomi MiMo token plan provider

Add a descriptor-backed Xiaomi MiMo Token Plan gateway with the token-plan SGP/CN routing hosts, raw api-key OpenAI-compatible shim settings, and MiMo catalog defaults.

Wire the new preset through gen",2026-06-22T23:52:33Z,False,True
Gitlawb/openclaude,1be9b86607c052163a134aae289aafd2c96153fc,"feat: Add session replay timeline (#1705)

* Add session replay timeline

Implement a /replay command backed by replay sidecar indexes that capture user requests, tool execution inputs/results, modified files, durations, real retry events, and repeated tool attempts.

Add replay summaries to /resume",2026-06-22T11:28:39Z,False,True
Gitlawb/openclaude,23bc49a01df40308bb2e863b74be57363dd36f2b,"feat(query): add lifecycle identity and terminal reasons (#1682)

* feat(query): add lifecycle identity and terminal reasons

* fix(query): isolate lifecycle tracking context

* fix(query): guard lifecycle metadata updates

* fix(query): track lifecycle during tool waits

* test(query): cover bash l",2026-06-22T00:22:57Z,False,True
Gitlawb/openclaude,b9a5030b672de6081ef855dd5e45e5216c9a8f11,"fix(status): show active provider route instead of legacy provider bucket (#1673)

* fix(status): show active provider route instead of legacy bucket

The /status command collapsed many concrete providers (OpenRouter, Groq,
Ollama, Fireworks AI, etc.) into a single ""OpenAI-compatible"" label, making
",2026-06-22T00:17:56Z,False,True
Gitlawb/openclaude,02ee7c63e9fe9cbdd82c64b4a011db5811f63114,"fix: type safety, defensive defaults, and unbounded retry prevention (#1553)

* fix: type safety, defensive defaults, and unbounded retry prevention

QueryEngine.ts:
- Import PERMISSION_MODES runtime constant and validate permissionMode
  before casting in submitMessage — invalid mode strings fall b",2026-06-22T00:16:49Z,False,True
Gitlawb/openclaude,c4aa7566899132effd798766a80b772fe01c4d2a,"feat(commands): add /update command with package-manager auto-detection (#1687)

Adds a `/update` slash command that updates OpenClaude to the latest
published version, routing by how the running install is actually
managed so it updates the installation the user is running.

`globalPackageManager.t",2026-06-18T01:50:12Z,False,True
Gitlawb/openclaude,cc385a649092d2e7e0df0a441da7090d90c26638,"fix(ink): reduce high-write-ratio diagnostic noise (#1699)

* fix(ink): reduce high-write-ratio diagnostic noise

* test(ink): cover high-write diagnostic suppression

* fix(ink): preserve churn warnings at suspicious widths",2026-06-18T01:13:53Z,False,True
Gitlawb/openclaude,e5cb589031a2bcc5ad68e9b3139e3796aff85987,"security(status): redact proxy and TLS-sensitive values in /status (#1672)

* security(status): redact proxy and TLS-sensitive values in /status

Make /status safe to share in public issues and screenshots by ensuring
proxy credentials, mTLS private key/cert paths, CA bundle paths, and
token-bearing",2026-06-18T00:53:31Z,False,True
Gitlawb/openclaude,5af6f95c46ebe994dc892177c956e4fdd9466426,"feat(config): add explicit provider env-file loading (#1668)

* feat(config): add explicit provider env-file loading

* fix(config): handle escaped quotes in provider env files

* fix(config): polish env-file parser review feedback

* fix(config): preserve provider env-file precedence

* test(config",2026-06-18T00:51:59Z,False,True
Gitlawb/openclaude,beab67b44a9796a6c3d75ba455bc8a20d08f6e76,"fix(session-title): harden generated title handling (#1691)

* fix: harden session title generation

* fix(session-title): preserve prompt fallbacks after generation failure

* fix(session-title): address fallback review findings",2026-06-18T00:41:31Z,False,True
Gitlawb/openclaude,23cfc242ed465de22ddc8b54952b1bbf04cef785,"fix(query): add activity-aware query guard leases (#1686)

* fix(query): add activity-aware query guard leases

* test(query): cover tool query activity lifecycle

* fix(shell): align runtime and lease timeouts

* fix(query): cap shell timeouts to query budget",2026-06-18T00:38:37Z,False,True
