repo,sha,message,date,keyword_match,file_match,llm_label,llm_reason
chakra-ui/chakra-ui,8559432eae8dac148a904026ff64c412d4edb763,"fix(deps): update eslint (#10588)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>",2026-01-28T10:15:43Z,False,True,No,"backend/infra signal 'deps', no UI terms"
chakra-ui/chakra-ui,a1d4c22271023482b863999458bcd7b14a7389a2,"fix(deps): update eslint to v8.52.0 (#10578)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>",2026-01-12T10:43:01Z,False,True,No,"backend/infra signal 'deps', no UI terms"
chakra-ui/chakra-ui,2c5717eb23bb05e70c598a2ecf5bae8996acb430,"Version Packages (#10509)

ci(changesets): version packages

Co-authored-by: Segun Adebayo <joseshegs@gmail.com>",2026-01-10T07:56:30Z,False,True,Yes,matched UI file-type condition
chakra-ui/chakra-ui,dc82c3fe22ead3b2d1bc7e762919f9254cb6dd31,chore: update pnpm,2026-01-10T07:52:25Z,False,True,Yes,matched UI file-type condition
chakra-ui/chakra-ui,e7a46f70e8034a90f4ab4dec0a8bcda9191940a3,"fix(deps): update dependency @trivago/prettier-plugin-sort-imports to v6 (#10564)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>",2026-01-09T19:04:07Z,False,True,No,"backend/infra signal 'dependency', no UI terms"
chakra-ui/chakra-ui,436499514239bfdaa81784e6e2195787ea729d06,fix: skeleton text + loading,2026-01-08T15:02:51Z,False,True,Yes,UI signal 'skeleton' in message
appsmithorg/appsmith,c21a567cff5665460033ce7de0bad6cd2c6b5e93,"chore(widgets): upgrade tinymce from 6.8.5 to 7.9.3 to fix 8 XSS alerts (#41881)

## Description

Upgrade TinyMCE from 6.8.5 to 7.9.3 and `@tinymce/tinymce-react` from
^6.0.0 to ^6.3.0 to resolve **8 high-severity XSS vulnerabilities**
(CVSS 8.7) in the RichTextEditor widget.

### Changes Made

| Pa",2026-06-09T14:34:05Z,True,True,Yes,matched pipeline keyword condition
appsmithorg/appsmith,6a8197abd5335f7cf3ef580aff9dbf7b2fc5d4fc,"fix(client): replace innerHTML and dangerouslySetInnerHTML with safe alternatives (#41836)

Fixes: APP-15181, APP-15182

## Description

Replace unsafe DOM manipulation patterns across 5 client-side files to
close two security advisories:


**[GHSA-frqc-9x9h-fv9v](https://github.com/appsmithorg/apps",2026-06-02T10:35:41Z,True,True,Yes,matched pipeline keyword condition
appsmithorg/appsmith,d75495a29b9430b83532e7ae6b53e5a17e6b85c0,"fix(security): Unauthenticated Access to Full OpenAPI Documentation (GHSA-v6jh-fx3m-7xhw) (#41803)

## Description

fix(security): Unauthenticated Access to Full OpenAPI Documentation
(GHSA-v6jh-fx3m-7xhw)

- **Primary fix:** Remove `/v3/**` from the `permitAll()` block in
`SecurityConfig.java` so O",2026-05-13T18:00:54Z,True,True,No,"backend/infra signal 'documentation', no UI terms"
appsmithorg/appsmith,2032ba9e189d6deec93cd8221afdfdc6493431d4,"chore(helm): generate values.schema.json from values.yaml (#41780)

This PR has two coordinated parts: (1) a complete rewrite of the chart's
`values.schema.json` (auto-generated from `values.yaml`), and (2) a
publish-workflow restructure to add a release channel, PR pre-flight
checks, and schema URL",2026-05-08T18:17:04Z,True,True,No,"backend/infra signal 'schema', no UI terms"
appsmithorg/appsmith,99d69180919981ed9bc5484050d809a5bec68acc,"fix: prevent stored XSS via SQL autocomplete (GHSA-vjfq-fvfc-3vjw) (#41760)

## Description

Fixes a stored cross-site scripting vulnerability in the SQL
autocomplete dropdown (GHSA-vjfq-fvfc-3vjw, CVSS 8.7 / High). An
authenticated workspace Developer who can run DDL against a shared
datasource cou",2026-04-24T12:21:27Z,True,True,Yes,UI signal 'dropdown' in message
appsmithorg/appsmith,a0d0c2fa996507f0b543c3d1c0532a5fd2963fb8,"fix(imports): strip identity fields from imported JSON before persistence (#41761)

## Description

Incoming artifact JSON (applications, packages, workflows) could carry
attacker-controlled identifying fields (`id`, `baseId`, `datasourceId`,
`environmentId`, `gitApplicationMetadata`, etc.) that wer",2026-04-24T10:12:47Z,True,True,Yes,matched pipeline keyword condition
appsmithorg/appsmith,1d5587d78b33ab113a528c18b165ad920e84a88f,"chore: wire APPSMITH_PYLON_APP_ID into runtime env for dp (#41744)

## Summary

Follow-up to #41741. That PR added `APPSMITH_PYLON_APP_ID` and
`APPSMITH_PYLON_IDENTITY_SECRET` as Docker build-args and as a workflow
`env:` entry on the deploy-preview job, but the runtime plumbing was
incomplete, so d",2026-04-16T19:42:32Z,True,True,Yes,matched pipeline keyword condition
appsmithorg/appsmith,da07ad2c26e7368da183db3fcd45e73ba59ae934,"feat: add Ask AI CE stubs and shared file wiring (#41692)

## Summary
- Adds minimal CE stub files and EE re-export shims so the Ask AI
feature (implemented entirely in the EE repo) can integrate with shared
files
- Updates existing CE stub signatures (`trigger.tsx`, `GPT/index.tsx`)
to match the ne",2026-04-16T10:50:32Z,True,True,Yes,matched pipeline keyword condition
appsmithorg/appsmith,5743047157bc509b87fe8b3e293e702e1770cdf1,"fix: prevent ASI in wrapCode causing refactoring to fail (#41727)

## Description

When a UI module containing a custom widget is instantiated in an app,
the `inputs` references inside the custom widget's `defaultModel`
property are not refactored. For example, `inputs.title` should become
`Commons1",2026-04-09T11:20:07Z,True,True,Yes,UI keyword 'ui' in message
appsmithorg/appsmith,9409dd7eab0f449b18593002a01ecf70bf878a45,"ci(playwright): add Playwright testing infrastructure (#41711)

## Description

Set up Playwright end-to-end testing infrastructure for the client app:

- **Config & tooling**: `playwright.config.ts`, ESLint config,
TypeScript config, `.env.example`, `.gitignore` updates, `yarn.lock`
dependency addi",2026-04-07T08:40:48Z,True,True,No,"backend/infra signal 'dependency', no UI terms"
appsmithorg/appsmith,d9c5636fe11e287702c1c42a2f2fb1d24fe0a921,"fix: scrollbar select widgets style (#41656)

## Description
> [!TIP]  
> _Add a TL;DR when the description is longer than 500 words or
extremely technical (helps the content, marketing, and DevRel team)._
>
> _Please also include relevant motivation and context. List any
dependencies that are requi",2026-04-03T15:18:58Z,True,True,Yes,UI signal 'scroll' in message
appsmithorg/appsmith,598cbce696754f1f8e9d681d7bb2b33eaedf0dfe,"fix(security): prevent super user creation race condition (GHSA-9wcp-79g5-5c3c) (#41681)

## Description

**TL;DR:** Fix a critical TOCTOU race condition in the
`/api/v1/users/super` endpoint that allowed concurrent requests to
bypass the single-admin restriction during initial Appsmith setup,
enabl",2026-04-03T11:45:17Z,True,True,No,"backend/infra signal 'endpoint', no UI terms"
appsmithorg/appsmith,3a4ca2194f5713935850ead5b6198fde2a04d9ab,"fix(security): upgrade handlebars to 4.7.9 to fix CVE-2026-33937 (#41672)

<!-- CURSOR_AGENT_PR_BODY_BEGIN -->
## Description

**TL;DR:** Upgrades the transitive `handlebars` dependency from 4.7.7 to
4.7.9 via a Yarn resolution to fix a critical (CVSS 9.8) JavaScript
injection vulnerability (CVE-202",2026-03-30T11:09:57Z,True,True,No,"backend/infra signal 'dependency', no UI terms"
appsmithorg/appsmith,4a3015416165d1698ac4bc697d28406b4c772c86,"fix: generate unique widgetIds when cloning page (#41762)

## Description

### Problem
The Clone Page feature copied the source page's DSL verbatim, so every
widget in the cloned page kept the exact same widgetId as its
counterpart on the source page. This produced duplicate widget ids at
the applic",2026-06-22T17:58:12Z,False,True,Yes,matched UI file-type condition
appsmithorg/appsmith,6401348f2452a037fb39c965a4886b91d98bc9d4,"fix(deps): batch security update — 15 vulnerabilities (#41913)

## Summary
Batch update resolving 15 Dependabot vulnerability alerts across 10
packages.

| # | Package | From | To | Severity | CVE/GHSA |
|---|---------|------|----|----------|----------|
| #671 | undici | <6.27.0 | 6.27.0 | high | CV",2026-06-22T10:43:08Z,False,True,No,"backend/infra signal 'deps', no UI terms"
appsmithorg/appsmith,057cc6117e8958bc337d046c829aa5a68d8d2b32,"fix(client): upgrade joi to 18.2.1 to patch CVE-2026-48038 (GHSA-q7cg-457f-vx79) (#41891)

## Description

Fixes Dependabot alert #652: `joi` < 18.2.1 is vulnerable to a
denial-of-service via an uncaught `RangeError` on deeply nested input
through recursive `link()` schemas (CVE-2026-48038 /
GHSA-q7",2026-06-11T19:21:47Z,False,True,No,"backend/infra signal 'schema', no UI terms"
appsmithorg/appsmith,edcef075b3ee5531cacf98470c43e7e857ca0353,"fix(test): wrap PropertyPaneTitle F2 assertion in waitFor (#41888)

## Description

Fixes a pre-existing flaky test in `PropertyPaneTitle.test.tsx`. The
test dispatches F2 via `userEvent.keyboard` which triggers
`setIsEditingDefault(true)`. The `querySelector(""input"")` assertion ran
before React flu",2026-06-10T08:08:08Z,False,True,Yes,matched UI file-type condition
appsmithorg/appsmith,d259febce358ac9fd068fc16c170951be4cd21a0,"chore(client): add shell-quote 1.8.4 resolution to fix critical alert (#41885)

## Description
Add Yarn resolution for `shell-quote@1.8.4` to patch ""shell-quote
quote() does not escape newlines in object .op values"" (critical
severity).

This is a transitive dependency — not directly imported in sou",2026-06-09T17:56:37Z,False,True,No,"backend/infra signal 'dependency', no UI terms"
appsmithorg/appsmith,293e1b6c3240a3e6ed31e11e235657e1de537d4c,"chore(client): batch resolution upgrades to fix 22 Dependabot alerts (#41875)

## Description
Batch Yarn resolution upgrades and direct dependency bumps to fix 22
open Dependabot alerts across 12 packages. All are minor/patch version
bumps with no breaking API changes.

| Package | Old Version | New",2026-06-05T14:26:07Z,False,True,No,"backend/infra signal 'dependency', no UI terms"
appsmithorg/appsmith,81e1ef345f9741be7f956e2e807ba9d931a5427d,"chore(rts): upgrade nodemailer to fix 8 Dependabot alerts (#41863)

## Description

Upgrades `nodemailer` from **6.9.9 → 8.0.10** and `@types/nodemailer`
from **^6.4.17 → ^8.0.0** in the RTS package to resolve all 8 open
Dependabot security alerts.

### What changed
- `app/client/packages/rts/packag",2026-06-04T17:34:12Z,False,True,Yes,matched UI file-type condition
appsmithorg/appsmith,5a7423425afd239bbbdac57d7c976d1a79b9948e,"chore(client): bump resolution pins to fix 72 Dependabot alerts (#41857)

## Description

Bulk update of Yarn resolution overrides in `app/client/package.json` to
resolve **72 open Dependabot security alerts** across **19 npm
packages**. This is the single highest-leverage PR for the SOC2
vulnerabil",2026-06-02T18:12:42Z,False,True,Yes,matched UI file-type condition
appsmithorg/appsmith,a0620d9143a2d050d52aa10686a56241397a2fb6,"chore: modified test-pw command to avoid failures (#41854)

## Description
> [!TIP]  
> _Add a TL;DR when the description is longer than 500 words or
extremely technical (helps the content, marketing, and DevRel team)._
>
> _Please also include relevant motivation and context. List any
dependencies ",2026-05-29T16:15:34Z,False,True,Yes,matched UI file-type condition
appsmithorg/appsmith,99b2c28a83037941d2593fe1f7f4caba994d9ff7,"feat: change intercom to pylon (#41722)

## Description
Move from Intercom integration for chat widget to Pylon integration


> [!WARNING]  
> _If no issue exists, please create an issue first, and check with the
maintainers if the issue is valid._

## Automation
/ok-to-test tags=""@tag.All""


### :m",2026-05-27T19:08:18Z,False,True,Yes,matched UI file-type condition
appsmithorg/appsmith,c268bcecd87ea22d606b35d2297c0603cc7218f0,"feat(client): docs link tooltip on Appsmith Base URL setting + trailing-slash normalization (#41782)

## Summary

Two related changes to the `APPSMITH_BASE_URL` setting under **Settings
→ Configuration**:

1. **Docs link tooltip** — adds an optional `helpTextLink` field to the
admin `Setting` type a",2026-05-07T11:06:51Z,False,True,Yes,UI signal 'tooltip' in message
appsmithorg/appsmith,e498a7bb2ef084a1b07bdd153811a5194dc76824,"fix(security): fail closed when APPSMITH_BASE_URL unset for token-bearing emails (GHSA-j9gf-vw2f-9hrw)  (#41767)

## Summary

Companion to PR #41766 (the GHSA-j9gf-vw2f-9hrw fail-closed fix).

Adds a non-dismissible top-of-screen banner shown only to instance
super-users when `APPSMITH_BASE_URL` is ",2026-05-06T07:18:58Z,False,True,Yes,UI signal 'banner' in message
appsmithorg/appsmith,dba42ed9d364e75f911a5d17bc8404c684cf75c6,"chore: upgrade Node.js from v20 to v24.14.1 LTS [APP-15048] (#41712)

## Summary
- Upgrades Node.js from v20 (EOL April 2026) to v24.14.1 LTS across the
repo
- Updates `.nvmrc`, `package.json` engines, Dockerfiles
(`base.dockerfile`, Cypress), CI workflow, and contributor docs
- ~20+ GH Actions work",2026-05-01T10:20:10Z,False,True,Yes,matched UI file-type condition
appsmithorg/appsmith,2b9ece654cc867dcf5fe463f92c0d72eee0cc2b8,"fix(deps): pin protobufjs to ^7.5.5 (GHSA-xq3m-2v4x-88gg) (#41745)

## Summary

Patches critical RCE vulnerability in `protobufjs`
([GHSA-xq3m-2v4x-88gg](https://github.com/advisories/GHSA-xq3m-2v4x-88gg),
CVSS 9.4) by forcing all transitive installs to `^7.5.5` via Yarn
`resolutions`.

Fixes
https:",2026-04-17T11:24:36Z,False,True,No,"backend/infra signal 'deps', no UI terms"
appsmithorg/appsmith,8b2fe62da5387026332a48bd43a341adc184d02b,"fix(security): upgrade axios to 1.15.0 for GHSA-3p68-rc4w-qgx5 (#41739)

## Summary
- Upgrade `axios` to `^1.15.0` in `app/client/package.json` and
`app/client/packages/rts/package.json` to remediate GHSA-3p68-rc4w-qgx5
/ CVE-2025-62718.
- Regenerate `app/client/yarn.lock` so all client workspace co",2026-04-15T10:41:36Z,False,True,Yes,matched UI file-type condition
appsmithorg/appsmith,097a1e648788103bb002827e80d2f53ab424f9f5,"fix(security): enforce ACL permission check in OAuth2 callback datasource lookup (GHSA-rg2x-4v4h-g78w) (#41640)

<!-- CURSOR_AGENT_PR_BODY_BEGIN -->
## Description

The OAuth2 callback handler in
`AuthenticationServiceCEImpl.getAccessTokenForGenericOAuth2()` used the
1-argument `findById(id)` — whic",2026-03-23T14:14:32Z,True,True,No,"backend/infra signal 'authentication', no UI terms"
appsmithorg/appsmith,caf8771d1b8e2e6275975a7b57a3593b9fc6d5a4,"fix(security): sanitize URL in ManualUpgrades to prevent reflected XSS (#41636)

<!-- CURSOR_AGENT_PR_BODY_BEGIN -->

## Description

**TL;DR:** Fix a reflected Cross-Site Scripting (XSS) vulnerability in
the Manual Upgrades modal where `window.location.href` was embedded
unsanitized into HTML rende",2026-03-20T06:46:54Z,True,True,Yes,UI signal 'modal' in message
appsmithorg/appsmith,f6b3f51beb121acf07ec86b93bd7b5026e995b59,"chore: add SSH key support for CE git connect flow (#41632)

## Description
Adds SSH key management support to the CE git connect flow.

### Changes
- **Client – ConnectInitialize**: Added `formData.sshKeySource` and
`formData.sshKeyId` to the `useEffect` dependency array so the connect
step reacts ",2026-03-18T13:02:33Z,True,True,No,"backend/infra signal 'dependency', no UI terms"
appsmithorg/appsmith,d18802bbf7b264fcc6c718806cbafb1094778c90,"fix: increase api timeout for client class for consolidated api to 60 seconds from 20 (#41591)

## Description
> [!TIP]  
> _Add a TL;DR when the description is longer than 500 words or
extremely technical (helps the content, marketing, and DevRel team)._
>
> _Please also include relevant motivation",2026-03-05T09:21:37Z,True,True,Yes,matched pipeline keyword condition
appsmithorg/appsmith,7086d6a9fe1235633775b163f30ac8f560f8cb59,feat: Redis datasource: add TLS (SSL mode) support in backend + datasource UI (#41587),2026-03-03T08:21:32Z,True,True,Yes,UI keyword 'ui' in message
appsmithorg/appsmith,992f911c781c85563d34ae5b473600f4bc5dbfab,"feat: add headerRowColor, oddRowColor, evenRowColor style properties to TableWidgetV2 (#41551)

Add widget-level row color style properties that allow users to
customize header, odd, and even row background colors via the Style tab
color pickers. Colors are applied via CSS classes on the TableWrappe",2026-02-25T21:47:32Z,True,True,Yes,UI signal 'css' in message
appsmithorg/appsmith,55ac824f8d42f934cc7a69f8abc52880a6ad39ef,"chore: CE compatibility pr for ee fix (#41572)

## Description
> [!TIP]  
> _Add a TL;DR when the description is longer than 500 words or
extremely technical (helps the content, marketing, and DevRel team)._
>
> _Please also include relevant motivation and context. List any
dependencies that are req",2026-02-23T15:57:51Z,True,True,Yes,matched pipeline keyword condition
appsmithorg/appsmith,f5d7a4a526f01f8d0379194f2473bc305860f20e,"chore: overloaded theme methods and added error handling conditionals (#41514)

## Description
> [!TIP]  
> _Add a TL;DR when the description is longer than 500 words or
extremely technical (helps the content, marketing, and DevRel team)._
>
> _Please also include relevant motivation and context. Li",2026-01-15T06:58:33Z,True,True,Yes,UI keyword 'theme' in message
appsmithorg/appsmith,fbaa0324234af0e4f5d39a5cbf4087ca5b635ca0,"chore: remove setting published entities while importing  (#41485)

## Description
> [!TIP]  
> _Add a TL;DR when the description is longer than 500 words or
extremely technical (helps the content, marketing, and DevRel team)._
>
> _Please also include relevant motivation and context. List any
depen",2025-12-26T10:17:12Z,True,True,Yes,matched pipeline keyword condition
appsmithorg/appsmith,86ee3d9e320f0ff6600fec3eb9e7261d666f65b7,"feat: added functionality behind a feature flag to configure logo dimensions in Branding component (#41449)

## Description
Added functionality behind a feature flag to configure logo icon width
and height in Branding component
The changes for this will be reflected in the NavigationLogo in the ee
r",2025-12-11T06:20:35Z,True,True,Yes,UI signal 'icon' in message
appsmithorg/appsmith,700351bae2433939d2ffb226e73e68a10cb20ab6,"feat: added support for Custom GraphQL Actions for integrations that use GraphQL (#41404)

## Description
Adding support for Custom GraphQL Actions for integrations like Linear,
Monday.com that use GraphQL

Fixes [41412](https://github.com/appsmithorg/appsmith/issues/41412)

## Automation

/ok-to-te",2025-11-25T04:09:34Z,True,True,Yes,matched pipeline keyword condition
appsmithorg/appsmith,340957a4fd035069508e1abdf4a34dfadc3a8098,"feat: made changes to expose the App's height and width as part of the appsmith.ui state object (#41339)

## Description
Introducing this property as part of appsmith.ui state object, so that
it can be used in cases like passing to a custom widget which can help
in determining height of the widget w",2025-11-07T08:01:34Z,True,True,Yes,matched pipeline keyword condition
appsmithorg/appsmith,8c76dc298803e98f73284ba713672a89f2c6d21a,"chore: promoted release_static_url_enabled to license (#41626)

## Description

### Feature flag rename: release_static_url_enabled →
license_static_url_enabled

- FeatureFlag.ts (enum key, string value, default)
- FeatureFlagEnum.java (enum constant)
- StaticUrlServiceImpl.java (annotations and jav",2026-03-17T09:18:59Z,False,True,Yes,matched UI file-type condition
appsmithorg/appsmith,2ea3f032115d8f59ba915e4ccb72fd19cc4f40da,"fix: Show Red Asterisk on Required Fields (#41609)

Fix Mark Required

- Add isRequired prop to LabelWithTooltip component
- Display red asterisk (*) next to label when isRequired is true
- Pass isRequired from BaseInputWidget, InputWidget, and InputWidgetV2
to components
- Fixes enterprise customer",2026-03-17T09:05:31Z,False,True,Yes,UI signal 'tooltip' in message
appsmithorg/appsmith,94925626697c2084c3b8e7c76973be340ff61922,"fix: upgrade simple-git to 3.32.3 to resolve critical CVE-2026-28292 (#41613)

## Summary
- Bump `simple-git` from `^3.27.0` to `^3.32.3` (resolves to `3.33.0`)
in `app/client/packages/rts/package.json`
- Resolves [Dependabot alert
#523](https://github.com/appsmithorg/appsmith/security/dependabot/52",2026-03-12T12:05:30Z,False,True,Yes,matched UI file-type condition
appsmithorg/appsmith,13313dfc32ca88b821a0eaa234de65045fe33ec1,"fix: upgrade fast-xml-parser to 4.5.4 to resolve critical CVE-2026-25896 (#41595)

## Description

Fixes a **critical** security vulnerability (CVE-2026-25896, CVSS 9.3)
in `fast-xml-parser` — an entity encoding bypass via regex injection in
DOCTYPE entity names that allows XSS and injection attacks",2026-03-09T11:18:40Z,False,True,Yes,matched UI file-type condition
appsmithorg/appsmith,070f14b498e93a65aa805bf32825afd3f0f8ee62,"feat: add favorite applications (V2) (#41555)

## Description
Feature Request 8479: Allow a user to favorite applications. 

In bigger factories there can be many workspaces and applications. Users
might have access to a lot of applications, but generally only use a
handful. This feature allows a us",2026-02-26T15:13:38Z,False,True,Yes,matched UI file-type condition
appsmithorg/appsmith,3e4b25e1b10a245b9a1a224ece24bbbdb13ae5ea,"fix: Betterbugs cyclic dependency by refactoring metadata into HelpButton and HomepageHeade… (#41557)

…rAction

- Added `useBetterbugsMetadata` hook to retrieve Betterbugs-related
metadata.
- Updated `HelpButton` and `HomepageHeaderAction` components to utilize
the new metadata when invoking the Be",2026-02-16T14:06:14Z,False,True,Yes,UI signal 'button' in message
appsmithorg/appsmith,81165f493cf82c1f81396379e2aa911e87685409,"feat: Add Betterbugs SDK support (#41532)

## Description
> [!TIP]  
> _Add a TL;DR when the description is longer than 500 words or
extremely technical (helps the content, marketing, and DevRel team)._
>
> _Please also include relevant motivation and context. List any
dependencies that are required",2026-02-13T10:50:01Z,False,True,Yes,matched UI file-type condition
appsmithorg/appsmith,f34e4e9d79b36b668c086c23c2d26df9e8e2fe3b,"fix: XSS vulnurability in Table HTML cell (#41539)

## Description
> [!TIP]  
> _Add a TL;DR when the description is longer than 500 words or
extremely technical (helps the content, marketing, and DevRel team)._
>
> _Please also include relevant motivation and context. List any
dependencies that are",2026-02-09T06:11:32Z,False,True,Yes,matched UI file-type condition
appsmithorg/appsmith,3b3eeae814f62a8b1d6f4cd7d7e75842aff8a654,"chore: Added logic to add branch and environment param to custom url editor #8576 (#41535)

## Description
> [!TIP]  
> _Add a TL;DR when the description is longer than 500 words or
extremely technical (helps the content, marketing, and DevRel team)._
>
> _Please also include relevant motivation and",2026-02-03T09:21:13Z,False,True,Yes,matched UI file-type condition
appsmithorg/appsmith,65e0b58dda086fe654392cef75c1dac41ecf3342,"feat: added Tooltip property for Checkbox widget (#41483)

Added a Tooltip option for the Checkbox widget that enables developers to add hints or provide additional information to guide the user regarding the required input.",2026-01-30T15:13:24Z,False,True,Yes,UI signal 'tooltip' in message
appsmithorg/appsmith,977f43781fae1cdc2c1913ecc8f719189fec0a1e,"feat: show security warning message when ps is turned off (#41486)

## Description
EE Shadow PR: https://github.com/appsmithorg/appsmith-ee/pull/8471


[Context](https://theappsmith.slack.com/archives/C09NG5BJ18S/p1763554792114689)

Fixes
https://linear.app/appsmith/issue/V2-2048/show-security-warni",2025-12-30T05:09:56Z,False,True,Yes,matched UI file-type condition
appsmithorg/appsmith,6d3c382db51e634d111e77727834f293d749ce54,"chore: updated docs url for Redeploy App (#41481)

## Description
Updated appsmith docs to explain about Redeploy button, and updated the
docs url for Learn more in the callout.

Fixes [41482 ](https://github.com/appsmithorg/appsmith/issues/41482)

## Automation

/ok-to-test tags=""@tag.Git""

### :ma",2025-12-22T12:06:28Z,False,True,Yes,UI signal 'button' in message
appsmithorg/appsmith,23a344cf4ab26b24fcb2d5a2a3b08a7e4a42ad1a,"fix: Corrected message for REDEPLOY_APP_WARNING. Also not showing Redeploy when Pull button is shown in GIT Modal. (#41474)

## Description
Corrected message for REDEPLOY_APP_WARNING. Also not showing Redeploy
when Pull button is shown in GIT Modal.

Fixes #`Issue Number`  
_or_  
Fixes `Issue URL`
",2025-12-18T07:29:49Z,False,True,Yes,UI signal 'button' in message
appsmithorg/appsmith,51902c8e2a6478518fe93d0899ad92191dfd6258,"fix: added Redeploy button that allows the user to sync the latest changes (#41459)

## Description
Added Redeploy button that allows the user to sync the latest changes
between edit and view mode. This button shows up only when
lastDeployedAt is less than modifiedAt of the application and when ther",2025-12-16T06:34:58Z,False,True,Yes,UI signal 'button' in message
appsmithorg/appsmith,be741e69651384986c08a5a0c75723edf4c30aba,"feat: display workspace logos in sidebar navigation (#41377)

- Modified Workspace.java to return null for logoUrl when no logo exists
- Updated workspace reducer to sync logo changes to search results
- Enhanced WorkspaceMenuItem to display uploaded logos with fallback to
default icon
- Added prope",2025-12-09T13:34:39Z,False,True,Yes,UI signal 'menu' in message
appsmithorg/appsmith,db6404091e84d0de450fb5f14d885107852a4200,"feat: helper icon and analytics for static url documentation  (#41407)

## Description

- Added a helper icon that links to the static URL documentation
- Added analytics to capture static url feature events


Fixes #`Issue Number`  
_or_  
Fixes `Issue URL`
> [!WARNING]  
> _If no issue exists, ple",2025-12-01T06:14:24Z,False,True,Yes,UI signal 'icon' in message
appsmithorg/appsmith,2a66855df5920eb6695d02806df6c6581dc38937,fix: simplify isChecked update logic by removing unnecessary parameters (#41430),2025-11-28T08:31:22Z,False,True,Yes,matched UI file-type condition
appsmithorg/appsmith,6f9ee6226bac13fb4b836940b557913fff78b633,"fix(auth): validate Origin header against APPSMITH_BASE_URL (#41426)

## Description
Prevent account takeover by validating Origin header in password reset
and email verification endpoints against configured APPSMITH_BASE_URL.

- Add validateBaseUrl() helper to check Origin matches APPSMITH_BASE_URL",2025-11-28T04:39:51Z,False,True,Yes,UI signal 'header' in message
appsmithorg/appsmith,98649944ef18d1cf62caa319065dd6fb1640f8d5,"feat: add graphql mode to the query editor (#41425)

## Description
Added GraphQL support to the query editor.


Fixes #41424

## Automation

/ok-to-test tags=""@tag.Datasource""

### :mag: Cypress test results
<!-- This is an auto-generated comment: Cypress test results  -->
> [!TIP]
> 🟢 🟢 🟢 All cypr",2025-11-27T04:43:40Z,False,True,Yes,matched UI file-type condition
appsmithorg/appsmith,ea67c728745ab6ce01c6742e7cd13d23784fd80a,"fix: correct placeholder text for graphql action editor (#41423)

## Description
This PR replaces the placeholder text for custom graphql actions with a
valid example.


Fixes #41422 

## Automation

/ok-to-test tags=""@tag.Datasource""

### :mag: Cypress test results
<!-- This is an auto-generated co",2025-11-27T04:28:34Z,False,True,Yes,UI signal 'placeholder' in message
appsmithorg/appsmith,c4fb5a5b622dbc4479f2c329cb7e766bf8c61903,"feat: add setValue method for radio group (#41402)

## Description

TL;DR: Add widget setter configuration for the legacy `Radio Group`
widget so it can be controlled via Appsmith’s setter APIs (visibility,
disabled state, data, and value), consistent with other input widgets.

This change introduce",2025-11-24T05:16:23Z,False,True,Yes,UI signal 'disabled state' in message
appsmithorg/appsmith,5fe86c87a7c7eacdddfc6a979401d8b454299638,"fix: make horizontal scroll bar thicker on tables (#41370)

## Description
> [!TIP]  
> _Add a TL;DR when the description is longer than 500 words or
extremely technical (helps the content, marketing, and DevRel team)._
>
> _Please also include relevant motivation and context. List any
dependencies ",2025-11-20T10:55:26Z,False,True,Yes,UI signal 'scroll' in message
appsmithorg/appsmith,c2a02949c9f9bba0e6ccd786e7daa9bd1a5352d8,"fix: currency formatting decimal and thousands separator (#41372)

## Description
The currency input widget has formatting issues for languages that use
',' as decimal separator. Following is the explanation of the behavior &
expected

When the user sets the value using `defaultValue` or `setValue` ",2025-11-12T11:19:14Z,False,True,Yes,matched UI file-type condition
outline/outline,79d646b90492a45e05d5f1554775480902b00d6b,"feat(editor): support image corner drag resizing with aspect ratio lock (#12690)

* feat(editor): support image corner drag resizing with aspect ratio lock

- Implement circular corner drag handles (ResizeTopLeft, ResizeTopRight, ResizeBottomLeft, ResizeBottomRight) using theme selection color.

- U",2026-06-25T01:05:50Z,True,True,Yes,UI keyword 'theme' in message
outline/outline,487b8df6ae62331b3b532e621af78ea8fb59e1c6,"chore(deps): bump the radix-ui group with 13 updates (#12783)

Bumps the radix-ui group with 13 updates:

| Package | From | To |
| --- | --- | --- |
| [@radix-ui/react-collapsible](https://github.com/radix-ui/primitives/tree/HEAD/packages/react/collapsible) | `1.1.13` | `1.1.14` |
| [@radix-ui/reac",2026-06-22T22:32:52Z,True,True,No,excluded prefix 'chore(deps' (non-UI maintenance)
outline/outline,cc80b36dd178de60164e84ad5113a3baa88b1653,"Keep mobile selection toolbar sticky above the iOS keyboard (#12732)

* Mobile spacing fixes

* Keep mobile selection toolbar sticky above the iOS keyboard

The mobile selection toolbar positioned itself with absolute positioning
and a bottom calc derived from the document body rect and visual viewp",2026-06-21T01:27:16Z,True,True,Yes,UI keyword 'visual' in message
